Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)

TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11934,0.00818879,1.51019,19.3291,0.0202882,3.74158
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.9614,0,1.81752,0.00102654,0.0727761,0,0.111504,6.45874e-06,0.115954,0,1.23285,0.0010195,0.0183302,0,0.0876581,6.36924e-06,, , 0.0678519,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134975,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.36924e-06,0.0585562
2,15.1242,15.1817,11.3422,0.0106945,0.500872,0.504557,3.50291,0.00125815,3.68351,3.74102,9.61569,0.0103809,0.175046,0.178731,2.63446,7.81728e-05,, , 0.53191,6.59864,0.293982,15.1163,9.97854,9.61569,0.0103809,0.0155217,0.205661,0.129148,0.0189688,0.00853657,0.640836,2.63446,7.81728e-05,0.920125
3,4.20639,4.23149,7.2752,0.0219505,0.174108,0.175658,2.85432,0.000453887,0.8922,0.917305,6.41703,0.0213234,0.0704651,0.0720151,1.12478,5.48891e-05,, , 0.2317,1.44982,0.127988,5.23262,3.22804,6.41703,0.0213234,0.0293457,0.0924366,0.0417726,0.00827101,0.00755516,0.204585,1.12478,5.48891e-05,1.73961
4,6.18204,6.23872,7.76633,0.0425592,0.279799,0.283832,5.56198,0.000944869,1.10805,1.16473,6.41551,0.0413051,0.137289,0.141321,2.10397,0.00022883,, , 0.475043,1.54823,0.249511,8.74862,4.6985,6.41551,0.0413051,0.0584488,0.186103,0.0761984,0.0163085,0.0118465,0.284231,2.10397,0.00022883,3.46485
5,1.53157,1.55243,7.03746,0.0775345,0.0881038,0.0894807,7.67425,0.000477018,0.27587,0.296727,5.50164,0.0750262,0.0485478,0.0499247,0.760412,0.000208962,, , 0.173839,0.307138,0.0916197,6.2831,1.66101,5.50164,0.0750262,0.116473,0.0684391,0.024022,0.00601141,0.017688,0.0855392,0.760412,0.000208962,6.90454
6,2.44803,2.49206,8.43938,0.164236,0.151324,0.154507,15.3127,0.000935735,0.451306,0.495334,5.50201,0.159219,0.0973151,0.100498,1.4853,0.000817546,, , 0.356121,0.409594,0.180924,11.9572,2.76803,5.50201,0.159219,0.232886,0.139116,0.0467762,0.011921,0.0313899,0.125166,1.4853,0.000817546,13.8055
7,0.470119,0.471261,9.57548,0.355118,0.0297672,0.0301033,49.3609,0.000276342,0.385881,0.387023,0.0129851,0.338032,0.0164415,0.0167775,0.198186,5.91171e-05,, , 0.0101211,0.757676,0.00510665,12.0326,0.287717,0.0129851,0.338032,0.827824,0.0137113,0.0183357,0.00117204,0.107445,0.0520212,0.198186,5.91171e-05,49.0734
8,0.028616,0.0287525,0.0180776,0.00109095,0.000539325,0.000545285,0.0602488,3.79823e-07,0.00197998,0.00211648,0.00210676,0.0010701,8.74721e-05,9.34316e-05,0.000229628,1.14656e-07,, , 0.00126274,0.00218914,0.000644581,0.0803593,0.0212412,0.00210676,0.0010701,0.00101147,7.36615e-05,8.89254e-05,1.83168e-05,0.000321226,0.00074128,0.000229628,1.14656e-07,0.0599602
Total,37.9524,30.1964,53.2717,0.67421,1.29729,1.23868,84.4388,0.00435284,6.91476,7.00425,34.6998,0.647376,0.563522,0.559361,8.395,0.001454,, , 1.84785,11.0806,0.990543,66.3248,24.21,34.6998,0.647376,1.2825,0.719038,0.339823,0.0640224,0.186405,1.4432,8.395,0.001454,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11988,0.00819036,1.51048,19.3733,0.0202979,3.74336
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96031,0,1.81504,0.00103279,0.0694126,0,0.106323,5.10703e-06,0.114861,0,1.23036,0.00102575,0.0149667,0,0.0824771,5.01753e-06,, , 0.0667591,0.00733546,0.0407669,6.87397,1.56697,1.23036,0.00102575,0.000987789,0.0101622,0.00348139,0.00132306,0.00162304,0.0500789,0.0824771,5.01753e-06,0.0585562
2,15.1231,15.1806,11.3448,0.00885406,0.505394,0.507805,3.72441,7.76004e-05,3.68239,3.7399,9.61827,0.00854054,0.179569,0.181979,2.85596,4.38835e-06,, , 0.529668,6.59864,0.293982,15.1163,9.97854,9.61827,0.00854054,0.0155217,0.213168,0.129148,0.0192323,0.00853657,0.640836,2.85596,4.38835e-06,0.920125
3,4.21229,4.2374,7.27147,0.0130051,0.171932,0.174403,2.70937,0.000408781,0.898109,0.923213,6.4133,0.012378,0.0682898,0.0707609,0.979837,4.92509e-05,, , 0.243518,1.44982,0.127988,5.23262,3.22804,6.4133,0.012378,0.0293457,0.0891976,0.0417726,0.00808051,0.00755516,0.204585,0.979837,4.92509e-05,1.73961
4,6.18706,6.24373,7.76533,0.0370763,0.275829,0.280358,5.48949,0.000207767,1.11307,1.16974,6.41451,0.0358222,0.133319,0.137847,2.03147,4.4555e-05,, , 0.485073,1.54823,0.249511,8.74862,4.6985,6.41451,0.0358222,0.0584488,0.178762,0.0761984,0.016206,0.0118465,0.284231,2.03147,4.4555e-05,3.46485
5,1.53399,1.55484,7.03657,0.0683756,0.0881144,0.0897111,7.64761,0.000417315,0.278282,0.299138,5.50075,0.0658673,0.0485585,0.0501552,0.733773,0.00017911,, , 0.178662,0.307138,0.0916197,6.2831,1.66101,5.50075,0.0658673,0.116473,0.0687256,0.024022,0.00596595,0.017688,0.0855392,0.733773,0.00017911,6.90454
6,2.4476,2.49163,8.43962,0.132686,0.150915,0.153979,15.3127,0.000183585,0.450873,0.4949,5.50225,0.127669,0.0969057,0.0999698,1.48531,6.53959e-05,, , 0.355254,0.409594,0.180924,11.9572,2.76803,5.50225,0.127669,0.232886,0.138154,0.0467762,0.0119455,0.0313899,0.125166,1.48531,6.53959e-05,13.8055
7,0.470066,0.471208,9.57558,0.181126,0.0298347,0.0301462,49.3662,0.000235047,0.385829,0.386971,0.0130846,0.16404,0.016509,0.0168205,0.203444,1.78224e-05,, , 0.0100165,0.757676,0.00510665,12.0326,0.287717,0.0130846,0.16404,0.827824,0.0138167,0.0183357,0.00117712,0.107445,0.0520212,0.203444,1.78224e-05,49.0734
8,0.0286253,0.0287618,0.0180463,0.000635214,0.000539284,0.000545364,0.0602466,3.36461e-07,0.00198932,0.00212582,0.00207546,0.000614359,8.7431e-05,9.35113e-05,0.000227484,7.12943e-08,, , 0.00128142,0.00218914,0.000644581,0.0803593,0.0212412,0.00207546,0.000614359,0.00101147,7.3725e-05,8.89254e-05,1.82918e-05,0.000321226,0.00074128,0.000227484,7.12943e-08,0.0599602
Total,37.963,30.2082,53.2664,0.442791,1.29197,1.23695,84.4163,0.00153554,6.9254,7.01599,34.6946,0.415957,0.558205,0.557627,8.37251,0.000365612,, , 1.87023,11.0806,0.990543,66.3248,24.21,34.6946,0.415957,1.2825,0.71206,0.339823,0.0639487,0.186405,1.4432,8.37251,0.000365612,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12067,0.00820476,1.51313,19.4359,0.0203866,3.75972
