Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96135,0,1.81752,0.00100779,0.0727678,0,0.111504,6.44454e-06,0.115907,0,1.23285,0.00100075,0.0183219,0,0.0876581,6.35505e-06,, , 0.0678044,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00100075,0.000987789,0.0134892,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.35505e-06,0.0585562
2,15.1257,15.1832,11.3419,0.0110046,0.500608,0.504452,3.47521,0.000289216,3.68495,3.74246,9.61537,0.0106911,0.174783,0.178626,2.60676,1.76143e-05,, , 0.534796,6.59864,0.293982,15.1163,9.97854,9.61537,0.0106911,0.0155217,0.205325,0.129148,0.0189359,0.00853657,0.640836,2.60676,1.76143e-05,0.920125
3,4.20607,4.23117,7.27551,0.0217822,0.174083,0.175555,2.86638,0.00155667,0.891882,0.916987,6.41735,0.0211551,0.0704409,0.0719122,1.13685,0.000192737,, , 0.231065,1.44982,0.127988,5.23262,3.22804,6.41735,0.0211551,0.0293457,0.0922933,0.0417726,0.00828727,0.00755516,0.204585,1.13685,0.000192737,1.73961
4,6.18167,6.23834,7.76649,0.0383946,0.280282,0.284233,5.58613,0.000220679,1.10768,1.16435,6.41568,0.0371405,0.137772,0.141723,2.12811,4.7783e-05,, , 0.474291,1.54823,0.249511,8.74862,4.6985,6.41568,0.0371405,0.0584488,0.186972,0.0761984,0.0163253,0.0118465,0.284231,2.12811,4.7783e-05,3.46485
5,1.53194,1.5528,7.03735,0.0804477,0.0881613,0.0895648,7.67425,0.000720253,0.276239,0.297095,5.50153,0.0779394,0.0486053,0.0500089,0.76041,0.000330579,, , 0.174576,0.307138,0.0916197,6.2831,1.66101,5.50153,0.0779394,0.116473,0.0685863,0.024022,0.00600589,0.017688,0.0855392,0.76041,0.000330579,6.90454
6,2.44809,2.49212,8.43905,0.168675,0.151738,0.155086,15.2772,0.00126003,0.451359,0.495387,5.50167,0.163658,0.097729,0.101077,1.44978,0.00114184,, , 0.356228,0.409594,0.180924,11.9572,2.76803,5.50167,0.163658,0.232886,0.140144,0.0467762,0.0118867,0.0313899,0.125166,1.44978,0.00114184,13.8055
7,0.470123,0.471265,9.57549,0.242296,0.0296829,0.0300171,49.3627,0.00024405,0.385886,0.387028,0.012993,0.22521,0.0163572,0.0166914,0.199938,2.68257e-05,, , 0.0101304,0.757676,0.00510665,12.0326,0.287717,0.012993,0.22521,0.827824,0.0135405,0.0183357,0.00117244,0.107445,0.0520212,0.199938,2.68257e-05,49.0734
8,0.0286216,0.0287581,0.018054,0.00159824,0.000539271,0.000545322,0.0602466,4.66189e-07,0.00198554,0.00212205,0.00208315,0.00157739,8.7418e-05,9.34686e-05,0.000227484,2.01023e-07,, , 0.00127387,0.00218914,0.000644581,0.0803593,0.0212412,0.00208315,0.00157739,0.00101147,7.36632e-05,8.89254e-05,1.82979e-05,0.000321226,0.00074128,0.000227484,2.01023e-07,0.0599602
Total,37.9535,30.1976,53.2714,0.565207,1.29786,1.23945,84.4135,0.00429781,6.91589,7.00543,34.6995,0.538373,0.564096,0.560133,8.36973,0.00176393,, , 1.85016,11.0806,0.990543,66.3248,24.21,34.6995,0.538373,1.2825,0.720423,0.339823,0.0639832,0.186405,1.4432,8.36973,0.00176393,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12047,0.00819754,1.5118,19.4215,0.0203421,3.75151
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96015,0,1.81504,0.00100779,0.0693803,0,0.106323,4.34911e-06,0.114707,0,1.23036,0.00100075,0.0149344,0,0.0824771,4.25962e-06,, , 0.0666047,0.00733546,0.0407669,6.87397,1.56697,1.23036,0.00100075,0.000987789,0.01013,0.00348139,0.00132306,0.00162304,0.0500789,0.0824771,4.25962e-06,0.0585562
2,15.1241,15.1816,11.3456,0.00864452,0.505932,0.507944,3.77977,7.89519e-05,3.68335,3.74085,9.61908,0.008331,0.180107,0.182118,2.91133,4.47282e-06,, , 0.531584,6.59864,0.293982,15.1163,9.97854,9.61908,0.008331,0.0155217,0.213762,0.129148,0.0193148,0.00853657,0.640836,2.91133,4.47282e-06,0.920125
3,4.2119,4.23701,7.27162,0.0118115,0.171317,0.17375,2.72146,0.000244778,0.897717,0.922821,6.41345,0.0111845,0.067674,0.0701079,0.991926,2.87505e-05,, , 0.242734,1.44982,0.127988,5.23262,3.22804,6.41345,0.0111845,0.0293457,0.0879211,0.0417726,0.00808819,0.00755516,0.204585,0.991926,2.87505e-05,1.73961
4,6.1856,6.24227,7.76542,0.0385824,0.275871,0.280354,5.4895,0.000403988,1.11161,1.16828,6.4146,0.0373283,0.133361,0.137844,2.03148,9.36101e-05,, , 0.482147,1.54823,0.249511,8.74862,4.6985,6.4146,0.0373283,0.0584488,0.178791,0.0761984,0.0162153,0.0118465,0.284231,2.03148,9.36101e-05,3.46485
5,1.5329,1.55376,7.0366,0.069416,0.088199,0.0897876,7.64761,0.000616575,0.2772,0.298057,5.50078,0.0669077,0.0486431,0.0502316,0.733773,0.00027874,, , 0.176499,0.307138,0.0916197,6.2831,1.66101,5.50078,0.0669077,0.116473,0.068885,0.024022,0.00596764,0.017688,0.0855392,0.733773,0.00027874,6.90454
6,2.44574,2.48977,8.43953,0.163996,0.15089,0.154,15.3127,0.00100694,0.449009,0.493037,5.50216,0.158979,0.096881,0.0999913,1.4853,0.000888752,, , 0.351528,0.409594,0.180924,11.9572,2.76803,5.50216,0.158979,0.232886,0.13816,0.0467762,0.011936,0.0313899,0.125166,1.4853,0.000888752,13.8055
7,0.470108,0.47125,9.5756,0.253758,0.0298348,0.030141,49.3679,0.000245821,0.38587,0.387012,0.0131058,0.236672,0.0165091,0.0168153,0.205195,2.85967e-05,, , 0.0100992,0.757676,0.00510665,12.0326,0.287717,0.0131058,0.236672,0.827824,0.0138105,0.0183357,0.00117821,0.107445,0.0520212,0.205195,2.85967e-05,49.0734
8,0.0286199,0.0287564,0.0180354,0.000957636,0.00053925,0.000545373,0.0602466,3.87951e-07,0.00198392,0.00212043,0.00206448,0.000936781,8.73973e-05,9.352e-05,0.000227483,1.22784e-07,, , 0.00127063,0.00218914,0.000644581,0.0803593,0.0212412,0.00206448,0.000936781,0.00101147,7.37088e-05,8.89254e-05,1.8283e-05,0.000321226,0.00074128,0.000227483,1.22784e-07,0.0599602
Total,37.9591,30.2044,53.2674,0.548174,1.29196,1.23652,84.4855,0.00260179,6.92144,7.01218,34.6956,0.52134,0.558196,0.557202,8.44171,0.00132731,, , 1.86247,11.0806,0.990543,66.3248,24.21,34.6956,0.52134,1.2825,0.711534,0.339823,0.0640414,0.186405,1.4432,8.44171,0.00132731,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11897,0.00819813,1.51191,19.2941,0.0203456,3.75217
