Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96141,0,1.81752,0.00101404,0.0727775,0,0.111504,6.0224e-06,0.115959,0,1.23285,0.001007,0.0183316,0,0.0876581,5.93291e-06,, , 0.0678565,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.001007,0.000987789,0.0134989,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,5.93291e-06,0.0585562
2,15.1254,15.1829,11.342,0.0105292,0.500909,0.504682,3.47522,0.00104631,3.6847,3.7422,9.61552,0.0102157,0.175083,0.178856,2.60678,6.49328e-05,, , 0.534282,6.59864,0.293982,15.1163,9.97854,9.61552,0.0102157,0.0155217,0.205841,0.129148,0.0189505,0.00853657,0.640836,2.60678,6.49328e-05,0.920125
3,4.20593,4.23103,7.27561,0.0219415,0.17414,0.175589,2.86638,0.00057191,0.891741,0.916846,6.41744,0.0213144,0.0704975,0.0719463,1.13685,6.9642e-05,, , 0.230782,1.44982,0.127988,5.23262,3.22804,6.41744,0.0213144,0.0293457,0.0923793,0.0417726,0.00829194,0.00755516,0.204585,1.13685,6.9642e-05,1.73961
4,6.18004,6.23671,7.7668,0.0416174,0.280367,0.284169,5.61027,0.00107727,1.10605,1.16272,6.41598,0.0403632,0.137857,0.141659,2.15226,0.000261932,, , 0.471028,1.54823,0.249511,8.74862,4.6985,6.41598,0.0403632,0.0584488,0.186961,0.0761984,0.0163562,0.0118465,0.284231,2.15226,0.000261932,3.46485
5,1.53257,1.55343,7.03699,0.0776364,0.0882766,0.0897682,7.66537,0.00039024,0.276868,0.297724,5.50117,0.0751281,0.0487207,0.0502122,0.75153,0.000165573,, , 0.175834,0.307138,0.0916197,6.2831,1.66101,5.50117,0.0751281,0.116473,0.0689232,0.024022,0.00598769,0.017688,0.0855392,0.75153,0.000165573,6.90454
6,2.44829,2.49232,8.43923,0.157305,0.151505,0.15476,15.2949,0.000500581,0.451559,0.495587,5.50186,0.152288,0.0974963,0.100752,1.46754,0.000382392,, , 0.356627,0.409594,0.180924,11.9572,2.76803,5.50186,0.152288,0.232886,0.139566,0.0467762,0.011906,0.0313899,0.125166,1.46754,0.000382392,13.8055
7,0.470131,0.471273,9.57548,0.266306,0.0298169,0.0301521,49.3627,0.000248039,0.385893,0.387035,0.0129887,0.24922,0.0164912,0.0168263,0.199938,3.08147e-05,, , 0.0101456,0.757676,0.00510665,12.0326,0.287717,0.0129887,0.24922,0.827824,0.0138096,0.0183357,0.00117222,0.107445,0.0520212,0.199938,3.08147e-05,49.0734
8,0.0286169,0.0287534,0.018076,0.00109884,0.000539327,0.000545293,0.0602488,3.94453e-07,0.00198088,0.00211738,0.00210511,0.00107798,8.74739e-05,9.34397e-05,0.000229628,1.29286e-07,, , 0.00126455,0.00218914,0.000644581,0.0803593,0.0212412,0.00210511,0.00107798,0.00101147,7.36727e-05,8.89254e-05,1.83155e-05,0.000321226,0.00074128,0.000229628,1.29286e-07,0.0599602
Total,37.9524,30.1964,53.2718,0.577448,1.29833,1.23967,84.4466,0.00384077,6.91474,7.00423,34.6999,0.550614,0.564565,0.560345,8.40278,0.000981349,, , 1.84782,11.0806,0.990543,66.3248,24.21,34.6999,0.550614,1.2825,0.721052,0.339823,0.0640342,0.186405,1.4432,8.40278,0.000981349,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11966,0.00819685,1.51168,19.3544,0.0203378,3.75073
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96044,0,1.81504,0.00102029,0.0694378,0,0.106323,5.09038e-06,0.114989,0,1.23036,0.00101325,0.0149919,0,0.0824771,5.00089e-06,, , 0.0668866,0.00733546,0.0407669,6.87397,1.56697,1.23036,0.00101325,0.000987789,0.0101875,0.00348139,0.00132306,0.00162304,0.0500789,0.0824771,5.00089e-06,0.0585562
2,15.1245,15.182,11.3452,0.00990265,0.505307,0.507535,3.75209,0.000360438,3.68375,3.74126,9.61864,0.00958913,0.179481,0.181709,2.88364,2.20657e-05,, , 0.532391,6.59864,0.293982,15.1163,9.97854,9.61864,0.00958913,0.0155217,0.212772,0.129148,0.01927,0.00853657,0.640836,2.88364,2.20657e-05,0.920125
3,4.21173,4.23683,7.27135,0.0121439,0.16923,0.171731,2.70936,0.000331689,0.897544,0.922649,6.41318,0.0115168,0.0655876,0.0680886,0.979833,3.96145e-05,, , 0.242388,1.44982,0.127988,5.23262,3.22804,6.41318,0.0115168,0.0293457,0.0838293,0.0417726,0.00807431,0.00755516,0.204585,0.979833,3.96145e-05,1.73961
4,6.18556,6.24223,7.76535,0.0356587,0.275252,0.279769,5.48949,0.000130636,1.11157,1.16824,6.41453,0.0344046,0.132742,0.137259,2.03148,2.52721e-05,, , 0.48207,1.54823,0.249511,8.74862,4.6985,6.41453,0.0344046,0.0584488,0.177594,0.0761984,0.0162084,0.0118465,0.284231,2.03148,2.52721e-05,3.46485
5,1.53373,1.55459,7.03633,0.0708111,0.0883528,0.0900075,7.6476,0.000715122,0.278028,0.298885,5.50051,0.0683028,0.0487968,0.0504515,0.733767,0.000328014,, , 0.178155,0.307138,0.0916197,6.2831,1.66101,5.50051,0.0683028,0.116473,0.0692724,0.024022,0.00595396,0.017688,0.0855392,0.733767,0.000328014,6.90454
6,2.44782,2.49185,8.43943,0.155564,0.150956,0.154112,15.3127,0.000463016,0.451091,0.495119,5.50206,0.150547,0.0969469,0.100103,1.4853,0.000344827,, , 0.355691,0.409594,0.180924,11.9572,2.76803,5.50206,0.150547,0.232886,0.138348,0.0467762,0.0119264,0.0313899,0.125166,1.4853,0.000344827,13.8055
7,0.470118,0.47126,9.57561,0.169933,0.0298331,0.0301382,49.3679,0.000233321,0.38588,0.387022,0.0131102,0.152847,0.0165073,0.0168125,0.205196,1.60961e-05,, , 0.0101198,0.757676,0.00510665,12.0326,0.287717,0.0131102,0.152847,0.827824,0.0138057,0.0183357,0.00117843,0.107445,0.0520212,0.205196,1.60961e-05,49.0734
8,0.0286207,0.0287572,0.0180381,0.000714902,0.000539256,0.000545369,0.0602466,3.46793e-07,0.00198471,0.00212121,0.00206722,0.000694047,8.74033e-05,9.35154e-05,0.000227483,8.16263e-08,, , 0.0012722,0.00218914,0.000644581,0.0803593,0.0212412,0.00206722,0.000694047,0.00101147,7.37081e-05,8.89254e-05,1.82852e-05,0.000321226,0.00074128,0.000227483,8.16263e-08,0.0599602
Total,37.9625,30.2075,53.2663,0.455748,1.28891,1.23384,84.4457,0.00223966,6.92483,7.01529,34.6945,0.428914,0.555141,0.554517,8.40192,0.000780971,, , 1.86897,11.0806,0.990543,66.3248,24.21,34.6945,0.428914,1.2825,0.705882,0.339823,0.0639529,0.186405,1.4432,8.40192,0.000780971,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12009,0.00820398,1.51299,19.3876,0.0203817,3.75883
