  -0.71822,   0.02539,  -0.22842,   0.83205,   0.59094,  -0.73815,   0.41169,   0.07521,   0.83359,   0.82580
   0.11943,  -0.04250,  -0.49630,   0.01296,   0.93750,   0.17421,  -0.23298,  -0.10770,  -0.27224,   0.29401
  -0.36378,  -0.10767,   0.67889,   0.56043,   0.06307,   0.63921,   0.08028,  -0.38934,  -0.15001,   0.10516
   0.22247,  -0.01170,   0.87617,   0.18623,   0.64378,  -0.42548,  -0.86107,  -0.33163,   0.80384,  -0.35759
  -0.46236,   0.92456,   0.86369,  -0.57701,   0.43947,   0.13381,  -0.91895,  -0.64847,  -0.01078,  -0.54748
  -0.60488,  -0.48100,   0.57579,   0.87500,  -0.53581,   0.14083,  -0.19448,  -0.86100,   0.93750,  -0.34538
  -0.58663,   0.16474,   0.25594,  -0.09894,   0.45956,  -0.93750,  -0.93750,  -0.02377,  -0.75865,  -0.79146
  -0.85202,  -0.57765,   0.86985,   0.93750,  -0.82577,   0.60337,  -0.87048,   0.93750,  -0.22928,  -0.67413
  -0.70562,  -0.69047,   0.90997,  -0.91012,  -0.71878,   0.88227,  -0.93750,  -0.43638,   0.14375,   0.93750
   0.04518,   0.19625,   0.87404,   0.65272,  -0.73234,  -0.31944,   0.82045,   0.20370,  -0.42695,   0.00120
   0.63590,   0.33808,  -0.11027,  -0.19394,   0.93750,   0.24074,  -0.11940,   0.45171,  -0.53915,   0.18973
   0.86758,   0.16800,  -0.63022,  -0.06442,  -0.53422,   0.17736,   0.93750,   0.03883,  -0.52019,   0.04671
  -0.01275,  -0.64304,  -0.59782,  -0.12469,   0.93750,   0.19679,  -0.51655,   0.03467,  -0.35589,  -0.18254
   0.25498,   0.07104,   0.67598,  -0.55119,  -0.32237,   0.20679,  -0.45498,   0.73996,   0.11966,   0.32861
   0.16968,  -0.34128,  -0.40822,   0.60225,   0.87015,  -0.18638,  -0.27933,  -0.22891,   0.06277,  -0.12727
   0.78254,   0.24971,  -0.55207,   0.44550,   0.77675,  -0.04700,  -0.39014,   0.02583,   0.55309,  -0.16542
   0.16602,  -0.47514,  -0.49459,  -0.75226,   0.93750,   0.04435,   0.78716,   0.37434,  -0.42684,   0.56790
   0.88412,  -0.93750,  -0.02936,  -0.52334,  -0.93750,  -0.93750,  -0.73656,  -0.73085,  -0.29856,   0.93750
   0.32635,   0.93750,  -0.04363,  -0.37835,   0.43245,  -0.85681,  -0.09505,   0.93750,   0.37809,  -0.71732
   0.93750,   0.05292,   0.51360,   0.73533,  -0.08213,  -0.38098,   0.93750,  -0.93750,   0.41583,  -0.20989
   0.28231,   0.27957,   0.27019,  -0.40102,  -0.34454,  -0.07957,   0.71550,  -0.39920,   0.25196,   0.07299
  -0.59066,   0.75953,  -0.25282,   0.41954,   0.60045,  -0.12437,   0.20217,  -0.06113,   0.80988,  -0.50452
   0.93750,   0.18485,   0.25591,  -0.37228,  -0.51291,  -0.38542,  -0.53811,   0.08155,  -0.37946,  -0.11501
   0.86658,  -0.39656,  -0.14329,  -0.23387,  -0.32864,   0.62040,   0.93750,   0.87538,   0.58682,   0.06367
   0.93750,  -0.49079,  -0.11434,   0.75518,  -0.64359,  -0.11721,   0.93750,  -0.44857,  -0.52880,  -0.03354
   0.48487,  -0.13191,   0.81204,  -0.27576,  -0.03138,   0.00426,  -0.30383,   0.02418,   0.28087,  -0.15185
   0.24023,   0.50628,  -0.67743,   0.27048,   0.55112,  -0.53289,   0.08850,   0.85689,   0.78917,  -0.61821
  -0.83124,   0.67632,  -0.84617,   0.01462,   0.02183,  -0.70713,  -0.36486,  -0.86426,   0.09490,   0.93750
   0.86908,  -0.19494,  -0.74028,  -0.73604,   0.56927,   0.14370,  -0.66954,   0.01065,  -0.22305,  -0.11821
  -0.88271,  -0.32286,   0.45446,  -0.93750,  -0.93750,  -0.90261,  -0.88485,  -0.06744,  -0.75496,   0.93750
  -0.93750,  -0.87697,   0.87733,   0.03295,  -0.09359,   0.04555,   0.19249,   0.87441,  -0.93750,   0.93750
  -0.75505,  -0.80000,  -0.93750,   0.87363,   0.10025,  -0.37211,   0.93750,   0.10959,   0.93750,  -0.38948
  -0.67530,   0.93750,  -0.19883,  -0.86861,   0.08490,  -0.43501,   0.56916,  -0.01041,   0.87218,  -0.70094
   0.03771,   0.00887,   0.49312,  -0.55866,   0.87826,  -0.93750,  -0.33321,   0.37814,   0.93474,  -0.01844
   0.93750,  -0.71816,  -0.59885,  -0.80820,  -0.12920,  -0.19497,  -0.93750,  -0.04431,  -0.59815,  -0.29784
  -0.65590,   0.86962,   0.37315,   0.87084,   0.83241,   0.24104,  -0.76998,  -0.36445,   0.04138,   0.20284
   0.93750,  -0.93750,  -0.32558,   0.93750,   0.91410,  -0.44887,  -0.61781,  -0.57806,   0.30837,  -0.79517
   0.56397,   0.21197,  -0.50522,   0.12157,  -0.64843,   0.13507,   0.87453,  -0.03798,   0.01502,   0.12621
   0.86257,   0.00722,   0.08289,   0.55542,   0.57261,   0.92974,  -0.84269,  -0.57311,   0.93750,  -0.42178
   0.69961,   0.05422,  -0.78923,  -0.80241,   0.47121,  -0.87231,  -0.70826,   0.40438,   0.67328,   0.17770
  -0.65574,   0.02413,  -0.03955,  -0.73968,   0.53358,  -0.46701,   0.34984,  -0.93750,  -0.44248,  -0.84959
   0.93750,   0.00789,   0.00777,  -0.32047,  -0.28815,   0.49625,  -0.84651,   0.08307,   0.19379,   0.34401
   0.15894,   0.01933,  -0.43672,   0.26142,  -0.87429,   0.16139,  -0.59882,  -0.13418,  -0.11614,  -0.88487
   0.92816,  -0.01800,   0.86705,   0.55903,  -0.76376,  -0.05358,   0.20820,   0.17926,   0.03939,  -0.19159
  -0.28885,   0.33800,  -0.93750,  -0.23462,  -0.78481,  -0.93750,   0.93750,  -0.69061,   0.93750,  -0.93750
   0.43724,  -0.30556,  -0.60331,   0.93229,  -0.38860,  -0.26227,   0.24327,   0.67395,   0.09573,  -0.17937
   0.08080,   0.01600,   0.51092,   0.87663,   0.55194,   0.85658,  -0.93750,   0.86749,   0.93750,   0.07825
   0.82314,   0.80306,   0.09850,   0.91174,  -0.12832,   0.61511,   0.22893,  -0.80393,  -0.55804,  -0.32680
   0.80903,   0.44245,   0.68910,   0.84241,   0.62938,   0.54973,   0.84513,   0.74502,   0.52550,   0.72641
  -0.58584,   0.93750,   0.68114,  -0.81967,   0.87735,  -0.43461,  -0.35573,   0.76603,  -0.72618,  -0.38850
   0.78862,  -0.35354,  -0.01790,   0.20372,   0.14287,  -0.33021,  -0.47541,   0.21310,   0.72723,  -0.71891
   0.14710,   0.35686,   0.55165,  -0.93626,   0.93750,   0.33170,  -0.33798,  -0.67411,  -0.11045,   0.05823
  -0.58616,   0.21837,   0.93750,  -0.00637,   0.93750,  -0.74905,  -0.37793,   0.77622,   0.15028,   0.93750
  -0.15981,  -0.32913,  -0.64218,  -0.93750,   0.93750,  -0.87856,  -0.46080,  -0.93750,   0.84604,   0.51318
   0.55920,  -0.41792,  -0.45255,   0.93750,  -0.81425,  -0.05299,   0.87312,  -0.33989,  -0.93750,  -0.93750
   0.86456,  -0.93750,   0.54520,  -0.93750,  -0.77059,   0.60190,   0.80668,  -0.93750,   0.31787,   0.93750
   0.62878,   0.19379,   0.15654,   0.21333,   0.68637,  -0.72031,   0.22284,   0.93750,   0.07757,  -0.78147
   0.04215,  -0.23254,  -0.86982,   0.39674,  -0.54433,  -0.09545,   0.92919,  -0.38629,   0.93750,  -0.35328
  -0.60539,  -0.26547,  -0.81161,  -0.08721,   0.23933,   0.86866,  -0.70876,   0.02409,   0.93750,   0.26392
  -0.81795,   0.86975,  -0.80385,   0.87910,   0.73996,   0.93750,  -0.79572,   0.22346,  -0.37344,   0.81209
   0.80726,  -0.21910,  -0.71607,  -0.07826,  -0.81634,   0.28080,   0.93750,  -0.08912,  -0.02742,   0.00103
  -0.45792,   0.75424,   0.27968,   0.87706,   0.32266,   0.60351,   0.63834,  -0.93750,  -0.47151,   0.69348
  -0.58279,   0.32494,   0.72709,   0.36491,   0.22961,  -0.29424,  -0.12782,   0.72817,   0.48181,   0.29505
   0.93750,   0.73776,   0.27860,   0.37384,  -0.69819,   0.33000,  -0.78688,   0.34424,  -0.56759,  -0.48970
   0.54989,   0.92831,   0.70655,  -0.67900,   0.18646,   0.70606,  -0.64905,   0.75616,  -0.49869,  -0.39379
  -0.11824,   0.93455,   0.30391,   0.23081,   0.93750,  -0.58110,  -0.66637,   0.30722,   0.23384,  -0.25458
   0.93750,   0.43554,  -0.60857,  -0.54633,  -0.71816,  -0.37011,  -0.41711,   0.33157,   0.68711,   0.27833
  -0.33640,  -0.02085,   0.21429,  -0.26342,   0.30384,  -0.27892,   0.86021,  -0.30444,  -0.35075,   0.15342
   0.65309,  -0.74439,   0.68977,  -0.65150,   0.88164,   0.69561,  -0.75094,  -0.33783,  -0.38850,  -0.58239
  -0.48579,   0.00636,   0.04873,  -0.48950,  -0.37595,   0.09079,   0.93750,   0.04524,   0.20886,  -0.14350
  -0.39519,  -0.29754,  -0.63559,   0.72087,  -0.33746,  -0.59546,   0.61088,   0.25322,   0.20112,   0.08669
   0.62614,   0.72647,   0.63460,   0.37616,   0.55690,   0.55302,  -0.48515,   0.60551,  -0.69688,   0.07490
  -0.50549,  -0.38897,   0.06198,  -0.27950,   0.04981,   0.38620,   0.57209,  -0.49139,  -0.03195,   0.87108
   0.90317,   0.74915,  -0.34157,   0.44868,  -0.46867,  -0.75427,   0.39764,  -0.07008,  -0.02938,   0.44361
  -0.65220,  -0.13107,   0.93750,   0.87607,   0.66916,  -0.86904,  -0.32518,  -0.35780,  -0.92447,   0.35387
  -0.93750,   0.79307,   0.44414,  -0.71681,   0.15430,   0.50854,  -0.76142,   0.93750,   0.64354,  -0.93750
   0.79992,  -0.34337,  -0.50192,  -0.58005,   0.78556,  -0.55534,  -0.67305,  -0.34013,  -0.47935,   0.00686
  -0.01519,  -0.25199,  -0.11329,  -0.44705,  -0.23825,  -0.90241,   0.93750,   0.86563,  -0.32347,  -0.82890
  -0.60908,  -0.65325,   0.85367,   0.92431,   0.50993,  -0.15384,   0.09805,  -0.18079,  -0.58867,  -0.04541
   0.93750,  -0.73540,  -0.27766,   0.94774,  -0.23580,  -0.54570,   0.60322,  -0.30732,  -0.82209,  -0.14570
  -0.55798,  -0.22125,  -0.20170,   0.04638,  -0.03640,  -0.07653,   0.81162,  -0.18934,  -0.10319,  -0.05901
  -0.59482,   0.93750,  -0.83213,  -0.93350,  -0.40509,  -0.10373,  -0.49402,  -0.79022,  -0.77544,   0.39315
  -0.36999,  -0.34641,  -0.27664,   0.21668,   0.08524,  -0.93750,   0.92325,   0.26988,   0.93750,   0.80606
   0.31428,   0.18799,   0.91568,  -0.79553,   0.91355,   0.12162,  -0.83942,  -0.01673,   0.59441,  -0.21456
   0.35532,   0.33096,   0.41619,  -0.00735,  -0.34395,   0.61208,   0.63745,   0.50176,   0.45546,  -0.41159
  -0.59943,   0.34100,   0.20813,  -0.59258,   0.71150,   0.16582,  -0.93480,   0.36828,  -0.37820,   0.82730
  -0.34299,  -0.22886,   0.87307,   0.23037,  -0.52136,  -0.13097,  -0.80650,   0.42647,   0.64245,   0.46602
   0.70856,  -0.48593,  -0.44805,   0.13216,   0.52184,   0.14005,  -0.33994,   0.06047,  -0.77058,   0.00734
  -0.29346,  -0.93750,  -0.93750,   0.54859,  -0.93750,  -0.38752,   0.02177,  -0.53410,  -0.58812,  -0.39226
  -0.32273,  -0.31162,   0.28842,  -0.87044,   0.80145,   0.31595,  -0.31381,  -0.04033,  -0.00548,   0.32497
   0.93750,   0.22829,  -0.64595,  -0.87999,  -0.77249,  -0.05616,   0.87454,   0.54983,  -0.70480,  -0.03102
  -0.75095,  -0.33433,   0.59474,   0.93750,  -0.93750,  -0.82526,   0.15636,   0.93750,   0.30671,   0.93750
  -0.32484,   0.17289,   0.84670,   0.04926,  -0.46988,   0.93750,  -0.13693,  -0.74673,   0.20173,  -0.42424
  -0.87443,  -0.93750,  -0.24261,   0.57841,  -0.79524,  -0.42442,   0.74956,  -0.70148,   0.86978,   0.93750
   0.75336,   0.82299,   0.48386,  -0.04370,  -0.62697,   0.13452,   0.60108,   0.31967,   0.93750,  -0.16920
  -0.26916,  -0.80676,   0.47321,  -0.13817,  -0.87171,   0.42523,  -0.08411,   0.14064,  -0.13190,  -0.76114
  -0.82125,  -0.31407,  -0.87297,  -0.40967,   0.46206,  -0.81563,   0.02903,   0.71310,   0.87158,   0.71999
  -0.44884,   0.53403,  -0.07413,   0.93750,  -0.56052,  -0.02600,  -0.21305,   0.21635,  -0.37997,   0.43292
   0.86731,  -0.19970,  -0.42242,  -0.52410,   0.14690,   0.73121,  -0.81456,   0.73910,  -0.77998,   0.92053
   0.93750,   0.00196,   0.17919,  -0.29713,  -0.03832,  -0.27443,  -0.93359,  -0.24225,   0.23493,  -0.14311
  -0.81674,   0.73626,  -0.35389,  -0.93750,  -0.47935,   0.93750,   0.67595,  -0.03201,   0.03131,   0.04577
   0.83758,   0.50638,  -0.29769,   0.93750,  -0.38031,  -0.65767,   0.91651,   0.08728,  -0.53904,  -0.24700
  -0.60555,  -0.93750,   0.93750,   0.93750,   0.74714,  -0.45706,  -0.36884,  -0.69025,  -0.93750,  -0.68368
   0.40632,   0.44937,   0.39757,  -0.87070,  -0.82003,  -0.08273,  -0.61735,   0.40348,   0.49974,   0.75093
  -0.74254,   0.18985,   0.07158,   0.32944,   0.67085,  -0.19604,   0.33078,   0.02507,  -0.19932,  -0.70854
   0.03759,  -0.72287,   0.47240,  -0.22038,   0.49018,   0.65721,  -0.44555,   0.80852,   0.74576,   0.29567
   0.35434,  -0.07727,  -0.22900,   0.08526,  -0.60776,   0.04565,   0.86804,   0.22261,   0.17021,   0.16263
  -0.64846,   0.17858,  -0.89759,   0.07386,  -0.66421,  -0.17808,   0.93750,   0.08297,   0.66510,  -0.40942
   0.64618,  -0.26544,   0.61353,  -0.35792,   0.70635,  -0.09187,  -0.83416,   0.02679,  -0.09825,   0.11438
  -0.69148,   0.86377,   0.20437,   0.93750,  -0.59597,   0.51182,   0.72534,   0.13566,   0.35749,  -0.18916
  -0.93750,   0.59984,   0.88836,  -0.55770,   0.36587,  -0.93750,   0.49636,  -0.80566,  -0.39984,  -0.84904
   0.41735,   0.46292,   0.11591,  -0.14202,  -0.90636,  -0.78431,   0.93750,  -0.37554,   0.48243,   0.14775
  -0.42234,   0.66075,   0.93750,  -0.70024,   0.93750,  -0.61939,  -0.68118,   0.61877,  -0.37186,  -0.58946
  -0.19721,  -0.93006,   0.75307,  -0.83263,  -0.87159,  -0.93750,  -0.75011,  -0.93750,   0.93750,  -0.75385
  -0.55362,  -0.35865,   0.85928,   0.37691,   0.23377,   0.11880,   0.34406,   0.55490,  -0.55874,   0.76333
  -0.42853,  -0.23580,  -0.55077,  -0.33379,  -0.84226,   0.13285,   0.80454,   0.21505,   0.01362,  -0.09277
  -0.68914,  -0.59445,  -0.28800,  -0.62650,  -0.27631,   0.86494,  -0.73307,   0.87081,  -0.68139,   0.85983
   0.93750,   0.93429,  -0.28909,  -0.85658,  -0.93750,  -0.36567,  -0.44053,  -0.64445,  -0.31296,   0.45609
  -0.04986,   0.64982,  -0.73793,  -0.52202,  -0.68484,  -0.07948,   0.74611,   0.92504,  -0.77825,   0.87145
  -0.81695,  -0.67463,   0.19226,   0.81461,  -0.61837,  -0.81654,   0.32181,   0.92492,  -0.65532,   0.92159
   0.76812,  -0.86872,   0.87543,   0.93750,   0.21548,   0.46759,  -0.63397,   0.25401,  -0.04969,   0.19538
